sentence,episode,emotion,emotion_score
that's what i thought!,887,anger,0.5383586883544922
we'd better not get involved now!,887,anger,0.9860089421272278
but garp-{\i1}kun{\i0}...,887,neutral,0.9735855460166931
"if big mom and kaido are up to something,",887,neutral,0.9641621708869934
hina - a rear admiral \nof the navy headquarters,887,neutral,0.9776661396026611
we can't just sit here and do nothing.,887,neutral,0.6115263104438782
because those two are...,887,neutral,0.9855044484138489
...the reason that you've been \ncalled the hero of the navy...,887,neutral,0.5241031050682068
"""rox,"" huh?",887,neutral,0.6882813572883606
"hina, you're young.\nhow do you know that?",887,surprise,0.5671908855438232
"before roger,\nit was definitely their time!",887,joy,0.6868933439254761
but that was 40 years ago.\nthe past is the past...,887,neutral,0.9263477921485901
"even after they lost their captain,\nthey're growing in power.",887,neutral,0.5297648906707764
hina's worried.,887,neutral,0.828352153301239
no need to be worried!,887,fear,0.4441031813621521
"they may become a threat if they come back,\nbut things always defy our expectations...",887,fear,0.6498425006866455
"{\i1}what is ""rox""?{\i0}",887,neutral,0.9756784439086914
"{\i1}without a doubt, it's deeply linked to\nthe two of the four emperors - kaido and big mom.{\i0}",887,neutral,0.9436572194099426
{\i1}and its comeback is feared...{\i0},887,fear,0.5656172037124634
why are you smiling? hina can't understand.,887,surprise,0.9822209477424622
remember the paramount war in marineford?,887,neutral,0.9776276350021362
what?,887,surprise,0.680137574672699
"at that time, unbelievable things\nhappened one after another, too...",887,fear,0.30296415090560913
it was your grandson who \nstirred up things the most.,887,neutral,0.9586337208747864
i can't believe that straw hat\nbecame such a big figure...,887,surprise,0.960810661315918
hina's surprised.,887,surprise,0.8611660599708557
not big enough...,887,neutral,0.6301466822624207
"{\i1}in fact, luffy kept up with \nthe shocking incidents",887,surprise,0.4756849408149719
right after the paramount \nwar in marineford as well.{\i0},887,neutral,0.9900926947593689
"{\i1}along with ""first son of the sea"" jimbei",887,neutral,0.8204999566078186
"and ""dark king"" rayleigh, he \nboldly invaded the navy hq{\i0}",887,neutral,0.7273780703544617
{\i1}and rang the bell to honor the memories of\nace and whitebeard.{\i0},887,neutral,0.7590513825416565
{\i1}that encouraged the rookies with bounties of\nover 100 million.{\i0},887,neutral,0.8497445583343506
so maybe he did it to announce\nthe end and the beginning of the era.,887,neutral,0.9352453351020813
"he wants to say,",887,neutral,0.9862382411956787
straw hat luffy appears in marineford,887,neutral,0.9466591477394104
"""whitebeard's era is over.\ni'll shape the new era""?",887,sadness,0.5152089595794678
"in fact, after the war, he took the lead\namong the rookies with a bounty of over 100 million.",887,neutral,0.9224000573158264
but i won't let him do whatever he wants.,887,neutral,0.4799215793609619
"{\i1}however, luffy had a \ntotally different motive.{\i0}",887,neutral,0.9848360419273376
"{\i1}""3d2y.""{\i0}",887,neutral,0.985668420791626
{\i1}it was a message to his far-flung friends.{\i0},887,neutral,0.9872596263885498
{\i1}the straw hats swore to meet up at the \nsabaody archipelago two years later{\i0},887,neutral,0.7737931609153748
{\i1}and started to train themselves separately.{\i0},887,neutral,0.9688183069229126
see you at the sabaody archipelago\nin two years!,887,joy,0.945824921131134
"well then, rayleigh...",887,neutral,0.9890180826187134
thanks again for everything!,887,joy,0.9383456110954285
i'm going now!,887,joy,0.9580892324447632
rise to the top!,887,surprise,0.6552674174308777
"{\i1}after finishing their individual training,{\i0}",887,neutral,0.9658281803131104
{\i1}the straw hats met up at the sabaody archipelago\nand headed to the fish-man island.{\i0},887,neutral,0.9217333793640137
that was the last promise \nwe made with mother-{\i1}sama{\i0}.,887,neutral,0.881436824798584
"she told us that\nno matter who did it to her,",887,neutral,0.8832894563674927
we should not get angry or hate anybody!,887,anger,0.9815733432769775
"you know, shirahoshi, what you did\nis what we would call pretty stupid in this world!",887,anger,0.776400089263916
father-{\i1}sama{\i0}! brothers-{\i1}sama{\i0}!,887,joy,0.8316993713378906
"{\i1}at the fish-man island, they rescued \nshirahoshi and the others who were captured,{\i0}",887,neutral,0.7382206916809082
{\i1}and stopped the coup by \nthe new fish-man pirates.{\i0},887,neutral,0.9631111025810242
{\i1}they saved the ryugu kingdom from the crisis.{\i0},887,neutral,0.6929201483726501
gum-gum...,887,disgust,0.46438324451446533
...elephant gatling!,887,joy,0.4080947935581207
{\i1}in addition...{\i0},887,neutral,0.9683143496513367
the sweets are gone!,887,surprise,0.8895729780197144
i ate them all!,887,joy,0.921425998210907
i ate 10 tons of them!,887,joy,0.8425394296646118
{\i1}monkey d. luffy...{\i0},887,neutral,0.9410902857780457
{\i1}i know your name now.{\i0},887,neutral,0.9843413233757019
{\i1}come! to the new world!{\i0},887,joy,0.9534662961959839
"sure, wait for me there.",887,neutral,0.9884705543518066
"there's some business i want \nto settle with you, too.",887,neutral,0.968090295791626
i can't leave {\i1}it{\i0} in your hands -\nthat's too dangerous!,887,fear,0.7922846078872681
i'll kick your ass all over the new world...,887,anger,0.9888928532600403
...and make the fish-man island my territory!,887,joy,0.8981086611747742
i can't believe he picked a fight with\none of the four emperors at the fish-man island.,887,surprise,0.9499683380126953
that's funny!,887,joy,0.8462091088294983
{\i1}the straw hats entered the new world{\i0},887,neutral,0.8442414999008179
"{\i1}and arrived at punk hazard,\nthe mysterious island where fire and snow coexist.{\i0}",887,neutral,0.9398718476295471
all right!,887,joy,0.755616307258606
"let's go, recon team!",887,joy,0.6006050705909729
"{\i1}while luffy was exploring the island,{\i0}",887,neutral,0.9845766425132751
{\i1}he met trafalgar law again.{\i0},887,neutral,0.9795220494270325
there are only two ways to survive\nin the new world.,887,neutral,0.6725996732711792
either by living under the four emperors\nor going against them.,887,neutral,0.6915671229362488
and i guess you're not the kind of person\nwho wants to work under someone.,887,neutral,0.5845392942428589
"yeah, i want to stay as a captain.",887,neutral,0.7529888153076172
"then, we have to form an alliance!",887,anger,0.5100940465927124
an alliance?,887,neutral,0.4954841434955597
"if you and i join forces, maybe we can do it.",887,neutral,0.8088948726654053
i have a plan...,887,neutral,0.9285725951194763
...to bring down one of the four emperors!,887,anger,0.8379503488540649
which of the four emperors \nare you talking about?,887,neutral,0.90043044090271
the emperor's name is...,887,neutral,0.9906713962554932
"...kaido, the king of the beasts!",887,joy,0.388497531414032
"as long as shanks is not the first one to fight,\ni have no problem.",887,neutral,0.9181358814239502
because...,887,neutral,0.9465593695640564
...i plan to beat all of the four emperors!,887,joy,0.9309982657432556
"""beat all of the four emperors""?",887,surprise,0.8320032358169556
we share a mutual interest\nbut you're underestimating them.,887,neutral,0.8318459987640381
they are the emperors of the sea who have\nskirmished over territories,887,neutral,0.9794954657554626
even against whitebeard himself.,887,neutral,0.592446506023407
"and above all, they say kaido, the king of the beasts\nis the strongest creature in the world.",887,neutral,0.8156204223632812
we'll ally with each other \nuntil we kill kaido.,887,neutral,0.8824670910835266
and our chances of success are...,887,neutral,0.9273166060447693
"well, i'll just say they're really low.",887,neutral,0.9738467931747437
"okay, let's do it!",887,joy,0.8975912928581238
"{\i1}thus, the straw hats and the \nheart pirates led by law...{\i0}",887,neutral,0.9010772109031677
{\i1}...formed the pirate alliance\nto take down one of the four emperors - kaido.{\i0},887,neutral,0.9325804710388184
"{\i1}and, with kin'emon, the samurai \nfrom the land of wano,{\i0}",887,neutral,0.9833553433418274
{\i1}they saved the captured momonosuke...{\i0},887,joy,0.7745956778526306
"...{\i1}who was a son of kozuki oden,\nthe great {\i0}daimyo{\i1} of the land of wano.{\i0}",887,neutral,0.9702478051185608
"{\i1}then they took down caesar clown,\nthe mad scientist and the",887,neutral,0.9061751961708069
"former colleague of dr. vegapunk,{\i0}",887,neutral,0.9882006645202637
{\i1}and released the children\nwho were being treated as guinea pigs.{\i0},887,neutral,0.8771361112594604
gum-gum...,887,disgust,0.46438324451446533
...grizzly magnum!,887,joy,0.9325137138366699
"{\i1}next, they infiltrated dressrosa\nwhere the warlord - doflamingo reigned.{\i0}",887,neutral,0.9654051661491394
we made it! dressrosa!,887,joy,0.9354034066200256
"{\i1}after learning that the country was\nunjustly governed by doflamingo's plot,{\i0}",887,neutral,0.9257413744926453
{\i1}luffy clashed with doflamingo who used\nthe haki of the color of the supreme king{\i0},887,neutral,0.8259690999984741
{\i1}and activated his new technique - gear four.{\i0},887,neutral,0.97614985704422
"do your worst, brat!",887,anger,0.9124168157577515
spiderweb!,887,joy,0.5629991292953491
king kong...,887,neutral,0.9335800409317017
sixteen holy bullets!,887,joy,0.6165682077407837
god thread!,887,surprise,0.9277782440185547
...gun!,887,surprise,0.6293485164642334
"{\i1}by heroically taking down doflamingo,{\i0}",887,joy,0.7860507369041443
"{\i1}luffy freed the citizens who were suffering \nfrom the tyranny, and the former king.{\i0}",887,neutral,0.7786341309547424
{\i1}the news and the video that were broadcasted\nto the neighboring countries spread instantly{\i0},887,neutral,0.9605496525764465
{\i1}and shook up the world.{\i0},887,joy,0.6178711652755737
freedom... freedom...\nthat's what luffy-{\i1}senpai{\i0} wants...,887,neutral,0.666416585445404
"in that case, i admire you \neven more, luffy-{\i1}senpai{\i0}!",887,joy,0.9340664744377136
"{\i1}in addition, the tough ones who luffy",887,neutral,0.9534475803375244
met in dressrosa and fought alongside \nto bring down doflamingo...{\i0},887,neutral,0.6265045404434204
"{\i1}...rallied around luffy, and \nthe straw hat fleet with over",887,neutral,0.8467666506767273
"5,600 troops total was formed.{\i0}",887,neutral,0.8516635298728943
"{\i1}then, luffy and the others arrived at\nthe traveling country zou{\i0}",887,neutral,0.9448686242103577
{\i1}and learned that the land of wano had been\nsuppressed by kaido and its shogun...{\i0},887,neutral,0.9259525537490845
let's join hands!,887,joy,0.9102449417114258
we're allies!,887,joy,0.9410093426704407
let me have kaido's head though!,887,neutral,0.9201931953430176
thank you! thank you!,887,joy,0.9848721027374268
our objective is...,887,neutral,0.9445095658302307
...to kick emperor kaido's butt!,887,anger,0.43465447425842285
we're the ninja-pirate-mink-samurai alliance!,887,joy,0.917470395565033
"{\i1}however, to take back sanji\nwho was involved in a political marriage,{\i0}",887,neutral,0.7123757004737854
{\i1}the crew temporarily split up{\i0},887,neutral,0.9658513069152832
{\i1}and luffy infiltrated the whole cake island\nruled by the emperor of the sea - big mom.{\i0},887,neutral,0.7389888763427734
"{\i1}at last, luffy and the others \nclashed with big mom!{\i0}",887,neutral,0.5437601804733276
"{\i1}the furious big mom pirates came after them,{\i0}",887,anger,0.9827876091003418
{\i1}but they brought down the formidable katakuri\nwhose bounty was over a billion.{\i0},887,neutral,0.4120492935180664
buzz cut mochi!,887,joy,0.8532565236091614
king cobra!,887,surprise,0.4981819689273834
you can't get away now!,887,anger,0.7364143133163452
go!,887,anger,0.5504505038261414
{\i1}the news about luffy and the others\ndevastating big mom's troops and getting away safely...{\i0},887,joy,0.5283750891685486
{\i1}...spread across the world in no time.{\i0},887,neutral,0.5874375104904175
i think... i'll see you soon...,887,neutral,0.882541835308075
luffy!,887,joy,0.8418575525283813
what a pain in the neck!\nand your grandson's bounty...,887,joy,0.8709372282028198
...jumped to 1.5 billion berries\nbecause of the things he has done!,887,surprise,0.5310659408569336
he's still just a fledgling!,887,surprise,0.8563693761825562
holyland of mariejois,887,neutral,0.6920067667961121
"{\i1}now, even at the holyland of mariejois,{\i0}",887,neutral,0.9063960313796997
pangaea castle,887,neutral,0.9817454218864441
{\i1}the unexpected was about to happen...{\i0},887,joy,0.4745108187198639
room of authority,887,neutral,0.9156864285469055
five elders\nhighest authorities of the world government,887,neutral,0.9461246728897095
what did you come all the way here for?,887,surprise,0.9145106673240662
it's the time of the reverie now...,887,neutral,0.9668344855308533
"considering your status, you \nshould stay away from politics.",887,neutral,0.7918857336044312
"since it's you, we made time.",887,neutral,0.9795915484428406
yes... i appreciate that.,887,neutral,0.6281055808067322
"let's hear it.\nguys, would you excuse us?",887,neutral,0.9377908110618591
"yes, sir!",887,joy,0.8538204431533813
i want to talk to you \nabout a certain pirate...,887,neutral,0.9869667887687683
{\i1}sabo and the revolutionary army start \ntheir mission to sneak into mariejois.{\i0},887,neutral,0.8507251143455505
"{\i1}after overcoming various \nobstacles, sabo finally reaches",887,joy,0.5475444793701172
"the land of the gods where \nthe celestial dragons live,{\i0}",887,neutral,0.9548954963684082
"{\i1}but there, he is shocked \nat the appearance of the",887,surprise,0.9370903372764587
revolutionary army's \nwarrior bartholomew kuma!{\i0},887,neutral,0.8182709217071533
"{\i1}""we like it!""{\i0}",888,joy,0.8032252788543701
{\i1}serious! serious!{\i0},888,surprise,0.6978543996810913
{\i1}serious! serious!{\i0},888,surprise,0.6978543996810913
"{\i1}""oh!""{\i0}",888,joy,0.5511257648468018
"{\i1}""oh!""{\i0}",888,joy,0.5511257648468018
"{\i1}someday, the dream that's \ncovered in cuts and bruises{\i0}",888,neutral,0.6072811484336853
{\i1}kizu darake ni natta yume wa itsuka{\i0},888,neutral,0.9613050222396851
{\i1}will become your one and only treasure{\i0},888,neutral,0.8269668817520142
{\i1}daiji na takaramono ni naru sa{\i0},888,neutral,0.9375048875808716
{\i1}magical excitement connects friends{\i0},888,joy,0.9398010969161987
{\i1}fushigi na koufun ga nakama wo tsunagu{\i0},888,neutral,0.5987921357154846
{\i1}living your life to the fullest{\i0},888,neutral,0.5359101891517639
{\i1}kenmei ni ikiru koto{\i0},888,neutral,0.9228904247283936
{\i1}shall we call it an adventure?{\i0},888,neutral,0.9882607460021973
{\i1}bouken to yobou ka{\i0},888,neutral,0.862779438495636
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}believing in a great dream together{\i0},888,joy,0.8603324890136719
{\i1}saikou no yume shinjiau{\i0},888,neutral,0.9635077714920044
{\i1}the bond with your rival{\i0},888,neutral,0.9717982411384583
{\i1}raibaru tono kizuna{\i0},888,neutral,0.888634204864502
{\i1}even failure is strangely charming{\i0},888,neutral,0.8855511546134949
{\i1}shippai mo myou ni chaamingu{\i0},888,neutral,0.5453898310661316
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}to that planet where love combines with tears{\i0},888,neutral,0.5712041258811951
{\i1}ai ga namida to mazaru hoshi ni{\i0},888,neutral,0.8097631931304932
{\i1}the future gently brings a morning{\i0},888,neutral,0.7985560297966003
{\i1}sotto mirai wa asa wo hakobi{\i0},888,neutral,0.9007573127746582
{\i1}it shines on our silly but dear world{\i0},888,joy,0.9401623606681824
{\i1}oroka de itoshii boku \ntachi no sekai terasu yo{\i0},888,neutral,0.9409533739089966
{\i1}fight! the most formidable enemy is yourself{\i0},888,joy,0.3397528827190399
{\i1}tatakae! saikyou no teki wa jibun sa{\i0},888,neutral,0.7141454219818115
{\i1}always and forever...{\i0},888,neutral,0.9433997869491577
{\i1}eien ni...{\i0},888,neutral,0.9768343567848206
{\i1}magical excitement connects friends{\i0},888,joy,0.9398010969161987
{\i1}fushigi na koufun ga nakama wo tsunagu{\i0},888,neutral,0.5987921357154846
{\i1}living your life to the fullest{\i0},888,neutral,0.5359101891517639
{\i1}kenmei ni ikiru koto{\i0},888,neutral,0.9228904247283936
{\i1}shall we call it an adventure?{\i0},888,neutral,0.9882607460021973
{\i1}bouken to yobou ka{\i0},888,neutral,0.862779438495636
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}believing a great dream together{\i0},888,joy,0.7982104420661926
{\i1}saikou no yume shinjiau{\i0},888,neutral,0.9635077714920044
{\i1}the bond with your rival{\i0},888,neutral,0.9717982411384583
{\i1}raibaru tono kizuna{\i0},888,neutral,0.888634204864502
{\i1}even failure is strangely charming{\i0},888,neutral,0.8855511546134949
{\i1}shippai mo myou ni chaamingu{\i0},888,neutral,0.5453898310661316
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}yes! we've got super powers{\i0},888,joy,0.8334282040596008
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}yes! we're the super powers{\i0},888,joy,0.8892817497253418
{\i1}the great pirate era is experiencing,888,neutral,0.8183486461639404
a groundswell beyond the world \ngovernment's expectation.{\i0},888,neutral,0.9444715976715088
{\i1}being at the center of the unstoppable swell\nand drawing the most attention is...{\i0},888,neutral,0.8467180728912354
{\i1}monkey d. luffy!{\i0},888,joy,0.6834314465522766
{\i1}and the straw hats!{\i0},888,joy,0.7586097717285156
"{\i1}in order to cope with the \nturbulent great pirate era,{\i0}",888,neutral,0.9826922416687012
{\i1}50 leaders hold the world conference\nevery four years.{\i0},888,neutral,0.9812145233154297
"{\i1}known as the reverie, it is about to start.{\i0}",888,neutral,0.9808534383773804
{\i1}the times are changing drastically now.{\i0},888,neutral,0.9687464237213135
"{\i1}""sabo enraged!\nthe tragedy of the revolutionary army officer kuma!""{\i0}",888,anger,0.9825718402862549
pangaea castle,888,neutral,0.9817454218864441
{\i1}the pangaea castle has...{\i0},888,neutral,0.9733130931854248
{\i1}...three gates outside of its main gate\nand all of them are guarded.{\i0},888,neutral,0.9658865928649902
{\i1}one of those gates is the \ncelestial dragon gate,888,neutral,0.9913904666900635
which leads to the land of the gods \nwhere the celestial dragons live...{\i0},888,neutral,0.9496667981147766
"--i came at the request for reinforcements.\n--yes, we're aware.",888,neutral,0.9685938954353333
open the gate!,888,joy,0.5411695241928101
who the hell are you?\nwhat are you doing there?!,888,surprise,0.9773610830307007
put your hands up and turn around slowly!,888,anger,0.5939530730247498
mingling plaza in the pangaea castle,888,neutral,0.9600445628166199
a lot of people are gone...,888,sadness,0.8184810280799866
it's to be expected\nafter something like that happened.,888,neutral,0.9104426503181458
no one wants to get involved \nin unwanted trouble.,888,neutral,0.8741618990898132
wow...,888,surprise,0.9812784790992737
"how's that, shirahoshi-{\i1}san{\i0}?",888,neutral,0.909330427646637
the bruise is completely gone!,888,surprise,0.7230421900749207
"thank you very much, mansherry-{\i1}chan{\i0}-{\i1}sama{\i0}!",888,joy,0.9779677987098694
that's a great ability!,888,joy,0.9509785175323486
i think you two are both the biggest princess\nand the smallest princess in the world!,888,surprise,0.7846530675888062
i'm sorry that i was \nafraid of you at first...,888,fear,0.9206824898719788
"i don't mind at all, mansherry-{\i1}chan{\i0}-{\i1}sama{\i0}!",888,joy,0.8510321974754333
all countries have both \ngood people and bad people.,888,neutral,0.7258819341659546
the fish-men are not an exception-{\i1}jamon{\i0}!,888,anger,0.3849794864654541
"thanks to you,\ni could keep my promise with otohime.",888,neutral,0.8165954947471619
"no need to thank me, neptune.",888,neutral,0.900298535823822
i want to return the favor \nfor saving me 10 years ago.,888,joy,0.9550625681877136
"during the seven days of the conference,\ni'll look after princess shirahoshi.",888,neutral,0.684922456741333
"if i can use my status to help anyone,\nit'd make me so happy.",888,joy,0.9253851175308228
"i've been told that i should keep my hands off of\nthe celestial dragons,",888,neutral,0.40788763761520386
but can i kick their butts\nand say that it was on your orders?,888,anger,0.8142462372779846
"y-yeah! if it's necessary to protect\nthe princess and the others,",888,neutral,0.8990769982337952
i'll take full responsibility!,888,anger,0.802086353302002
i can't believe there is \nan odd man like him...,888,surprise,0.9719523787498474
vivi-{\i1}sama{\i0}!,888,joy,0.8213350176811218
"i'm sorry, vivi-{\i1}sama{\i0}. i \nheard there was trouble...",888,fear,0.6038305759429932
i should've stayed with you.,888,sadness,0.5914066433906555
"don't worry, pell. i'm alright.",888,neutral,0.968989372253418
"anyway, how's my dad?",888,neutral,0.9893394112586975
cobra-{\i1}sama{\i0} is talking to...,888,neutral,0.9788251519203186
...navy admiral fujitora \nwho wrote him a letter,888,neutral,0.9626278877258301
as i told you and king riku from dressrosa.,888,neutral,0.9717350602149963
i see...,888,neutral,0.9859015941619873
i heard there was a notice from above...,888,neutral,0.839296817779541
"yeah, since there was a ruckus\nat the mingling plaza earlier,",888,neutral,0.8837064504623413
they wanna tighten security.,888,neutral,0.9751819968223572
"well, i don't think even \na mouse can get in here...",888,neutral,0.525262176990509
oops...,888,neutral,0.982953667640686
intruder!,888,anger,0.5772767066955566
stop!,888,anger,0.9473705291748047
he's not outside!,888,surprise,0.9245045781135559
gee! where did he go?!,888,surprise,0.9034160375595093
let's go the land of the gods next!,888,joy,0.8456575870513916
it's a pain in the butt.\nlet's get out here.,888,sadness,0.4767548739910126
here is the core.,888,neutral,0.9859362840652466
dragon claw fist!,888,surprise,0.4073755741119385
dragon breath!,888,joy,0.7753239870071411
you went reckless again...,888,neutral,0.5881322026252747
do you wanna screw up the whole plan?,888,anger,0.9480758309364319
it's fine! we'll get in a big fight with them\nlater anyway!,888,anger,0.9473137259483337
celestial dragon gate,888,neutral,0.9898083806037903
stop! who are you?!,888,surprise,0.9470094442367554
conney - queen dowager of the sorbet kingdom,888,neutral,0.9733800888061523
why it's queen dowager conney \nof the sorbet kingdom!,888,surprise,0.9186788201332092
the land of the gods is beyond this point.,888,neutral,0.9816796779632568
you can't get by and it's dangerous\nso please go back to the castle...,888,fear,0.859383761882782
it hurts-{\i1}eh{\i0}! it's unforgivable-{\i1}eh{\i0}!\ndamn mjosgard!,888,anger,0.929682195186615
saint charlos! please be calm!,888,fear,0.871422290802002
it's bad for your wounds!,888,sadness,0.8034763932228088
he can't get away with this-{\i1}eh{\i0}...,888,neutral,0.7087733745574951
open the gate!,888,joy,0.5411695241928101
what?! what's going on?!,888,surprise,0.978322446346283
saint charlos is hurt!,888,sadness,0.602662980556488
he needs to be treated urgently!,888,fear,0.7279582619667053
right away!,888,joy,0.38844776153564453
hurry up! to the doctor!,888,anger,0.3610457479953766
"oh, charlos! are you okay?!",888,surprise,0.7334766387939453
saint roswald - a world \nnoble (celestial dragon),888,neutral,0.9736278057098389
i heard what happened\nand i was on my way to pick you up-{\i1}eh{\i0}!,888,surprise,0.5445652008056641
saint roswald!,888,neutral,0.7676000595092773
f-father-{\i1}sama{\i0}!,888,joy,0.6321535706520081
"oh, look at you!",888,surprise,0.9278963804244995
my dearest son!,888,joy,0.9354122877120972
oh?,888,surprise,0.847766101360321
where did queen dowager-{\i1}sama{\i0} go?,888,neutral,0.9522023797035217
damn mjosgard! i'll make him pay for this!,888,anger,0.9057879447937012
he's a strange man who doesn't have a,888,surprise,0.6352959871292114
single slave even though \nhe's a celestial dragon!,888,anger,0.378345251083374
"just like homing who descended \nto the lower world 30 years ago,",888,neutral,0.9899858832359314
the donquixote family are crazy-{\i1}eh{\i0}!,888,joy,0.8890513181686401
"father-{\i1}sama{\i0}, he's...",888,neutral,0.984315812587738
bartholomew kuma - a current warlord of the sea\n(a former top officer of the revolutionary army)\n(and former king of the sorbet kingdom),888,neutral,0.8628026843070984
...the invincible slave kuma!,888,joy,0.8510727286338806
that's right!,888,joy,0.7856187224388123
my turn to rent him finally came-{\i1}eh{\i0}!,888,joy,0.6908358931541443
{\i1}bartholomew kuma was once a pirate,888,neutral,0.9847188591957092
"who was called tyrant and feared by everyone,{\i0}",888,neutral,0.8038516044616699
{\i1}but no one's ever had as \ncheckered a life as his.{\i0},888,neutral,0.5777532458305359
{\i1}kuma is one of the seven warlords{\i0},888,neutral,0.9844087958335876
{\i1}and was assigned a special mission by the,888,neutral,0.9793010950088501
world government\nto eliminate the straw hats.{\i0},888,neutral,0.9845475554466248
{\i1}thus he suddenly emerged in front \nof luffy and the others right,888,neutral,0.84506756067276
after the hard battle in thriller bark.{\i0},888,neutral,0.9892013072967529
36-pound phoenix!,888,joy,0.921683132648468
is that your ability?,888,neutral,0.5341888070106506
i have the power to repel various things.,888,neutral,0.6528865694999695
"i am a paw pad human,\nhaving eaten the paw-paw fruit.",888,neutral,0.555888831615448
are you truly willing to die for that man?,888,surprise,0.7964262366294861
"right now, it's the only way\nto save my crewmates!",888,anger,0.3218614161014557
my ambition means nothing if\ni can't protect my own captain.,888,anger,0.7314304709434509
luffy will become the king of the pirates!,888,joy,0.693422257900238
he has good companions.,888,neutral,0.985529363155365
"i should have expected no less\nfrom your son, dragon.",888,neutral,0.6423250436782837
"{\i1}even though kuma is a warlord,\nhe disobeyed the government's order{\i0}",888,anger,0.5296621322631836
"{\i1}and for some unknown reason,\nspared the straw hats' lives.{\i0}",888,neutral,0.9666456580162048
"{\i1}then, kuma reappeared in front of the straw hats\nin the sabaody archipelago.{\i0}",888,neutral,0.9394717216491699
"{\i1}at that time, his body had undergone\na tremendous change.{\i0}",888,neutral,0.9443458318710327
"--what is this?!\n--he can do this, too?!",888,surprise,0.7871926426887512
{\i1}something's off here...\nhe seems different from last time.{\i0},888,neutral,0.724079966545105
{\i1}the kuma-looking man\nwho appeared in front of the straw hats...{\i0},888,neutral,0.8850510120391846
"{\i1}...was actually one of the pacifistas,\nthe human weapons.{\i0}",888,neutral,0.972521960735321
"{\i1}kuma became a guinea pig for\ndr. vegapunk, the government's genius scientist,{\i0}",888,neutral,0.8846748471260071
"{\i1}and by replicating him,\nthese human weapons were developed.{\i0}",888,neutral,0.7372983694076538
"wait, px-1.",888,neutral,0.9529745578765869
now there's another one!,888,surprise,0.458141028881073
what in the world's going on?!,888,surprise,0.8856292963027954
i've had enough!\njust how many of these guys are there?!,888,surprise,0.6882960796356201
{\i1}this one's...{\i0},888,neutral,0.9724363088607788
{\i1}...the real deal!{\i0},888,joy,0.5297595262527466
"if you were to take a trip,\nwhere would you want to go?",888,neutral,0.9828681945800781
{\i1}kuma gradually lost his personality\nin the process of the modifications.{\i0},888,neutral,0.9109418988227844
"{\i1}however, with his own remaining free will,{\i0}",888,neutral,0.8879554271697998
{\i1}he saved the straw hats by sending them \naway to different parts of the world.{\i0},888,neutral,0.7854535579681396
we will never meet again.,888,sadness,0.9350283741950989
farewell...,888,neutral,0.9856415390968323
"{\i1}later, when kuma was deployed \nin the paramount war,",888,neutral,0.9749799966812134
he had already received \nhis final modifications.{\i0},888,neutral,0.9539569616317749
"kuma! kuma, that's enough!",888,anger,0.9079362154006958
it's me! did you forget my face?!,888,surprise,0.6729742884635925
"if you don't stop, i'm gonna fight back\nalthough i'm a gentle person!",888,fear,0.4318956434726715
i don't know how you know him\nbut you may as well give up!,888,anger,0.8992111086845398
"it's no use talking to him, emporio ivankov,\na top officer of the revolutionary army!",888,anger,0.853445827960968
you...! what do you mean?!\nwhat's wrong with him?!,888,surprise,0.4643908739089966
you're a friend of \nbartholomew kuma i suppose.,888,neutral,0.986370861530304
he was once called tyrant kuma\nand now he is...,888,neutral,0.788661539554596
...dead.,888,sadness,0.9015138745307922
what are you talking...,888,surprise,0.8662074208259583
"in fact, he volunteered to be a guinea pig for\na study to build a human weapon...",888,neutral,0.5204266905784607
...run by the government.,888,neutral,0.9368814826011658
stop lying! kuma hates the government!,888,anger,0.983970582485199
he wouldn't sacrifice his life for them.,888,anger,0.4643911123275757
i know that he wouldn't do that!,888,anger,0.885781466960907
"but now, he doesn't even",888,neutral,0.8332850933074951
remember that he was born human\nso he is no better than dead.,888,neutral,0.9110309481620789
he is a monster who fights\nas the government tells him.,888,neutral,0.9107835292816162
he is pacifista px-0!,888,neutral,0.47912606596946716
so you better forget about the past!,888,anger,0.44576773047447205
"{\i1}and two years later,\nthe straw hats got back together...{\i0}",888,neutral,0.9107762575149536
there's something that i have to\ntell you all about.,888,neutral,0.9464155435562134
i couldn't believe my eyes\nwhen i got to the sunny a few days ago...,888,surprise,0.5532707571983337
i've been expecting you.,888,joy,0.4703378975391388
what are you doing here?!,888,surprise,0.9886013865470886
mission accomplished.,888,neutral,0.6936590671539307
